CustomerID,Date,PurchaseAmount,TotalQuantity,OrderCount
15194.0,2011-12-06,706.64,758,1
15195.0,2011-12-07,3861.0,1404,1
15197.0,2010-12-16,556.5,78,1
15197.0,2011-04-01,216.75,124,1
15197.0,2011-11-29,306.36,267,1
15198.0,2011-08-07,107.64,64,1
15198.0,2011-09-08,86.0,56,1
15199.0,2011-02-04,353.09999999999997,118,1
15199.0,2011-04-18,304.04999999999995,109,1
15199.0,2011-09-06,310.6,78,1
15199.0,2011-10-11,300.95,91,1
15201.0,2011-04-06,301.48,308,1
15201.0,2011-05-19,300.79,351,1
15201.0,2011-08-05,330.99,255,2
15201.0,2011-09-13,303.28000000000003,296,1
15203.0,2011-02-01,211.94,224,1
15203.0,2011-05-25,480.96,449,1
15203.0,2011-07-26,301.98,426,1
15203.0,2011-08-26,333.44,240,1
15203.0,2011-09-21,189.4,125,1
15203.0,2011-11-14,310.08,289,1
15204.0,2010-12-17,316.58,258,1
15205.0,2011-08-04,476.29999999999995,196,1
15205.0,2011-09-15,176.94,182,1
15206.0,2011-03-09,17.700000000000003,6,1
15206.0,2011-07-17,35.400000000000006,12,1
15206.0,2011-09-01,183.6,72,1
15206.0,2011-11-29,183.6,72,1
15208.0,2010-12-21,65.4,20,1
15208.0,2011-06-29,258.12,134,1
15208.0,2011-10-07,172.3,64,1
15208.0,2011-11-08,166.7,50,1
15208.0,2011-12-08,207.6,48,1
15210.0,2011-04-28,331.18,228,1
15211.0,2010-12-09,383.07,117,1
15211.0,2011-10-10,511.34000000000003,123,1
15212.0,2011-04-12,101.8,36,1
15213.0,2011-01-14,313.2,262,1
15213.0,2011-01-25,15.149999999999999,10,1
15214.0,2011-04-11,514.9300000000001,402,1
15214.0,2011-06-09,136.7,154,1
15214.0,2011-09-25,305.12,184,1
15214.0,2011-10-07,104.6,59,1
15214.0,2011-11-01,183.2,96,1
15214.0,2011-11-15,108.43,103,1
15214.0,2011-11-29,179.7,104,1
15214.0,2011-12-08,128.76,152,1
15215.0,2011-09-04,300.04,92,1
15215.0,2011-10-24,434.90000000000003,133,2
15216.0,2011-09-13,96.6,28,1
15218.0,2011-01-25,581.66,296,1
15218.0,2011-03-21,527.85,299,1
15218.0,2011-05-06,647.75,372,1
15218.0,2011-06-14,690.3399999999999,397,1
15218.0,2011-07-25,712.45,407,2
15218.0,2011-08-15,705.3,487,2
15218.0,2011-09-26,780.56,370,1
15218.0,2011-10-17,303.3,186,1
15218.0,2011-11-29,807.68,515,1
15219.0,2011-06-16,305.75,45,1
15220.0,2011-03-04,316.11,275,1
15220.0,2011-04-14,195.68,116,1
15220.0,2011-05-20,346.4,392,1
15220.0,2011-06-23,88.62,78,1
15220.0,2011-08-16,337.24,276,1
15220.0,2011-10-19,494.91,256,1
15221.0,2010-12-08,403.25,43,1
15222.0,2011-01-25,585.0,440,1
15223.0,2011-04-04,300.85,115,1
15223.0,2011-04-28,454.90000000000003,98,1
15224.0,2010-12-12,11.6,2,1
15224.0,2010-12-16,310.48,150,1
15225.0,2011-04-19,409.40000000000003,226,1
15226.0,2011-02-02,154.41,71,1
15227.0,2011-01-26,318.23,173,1
15227.0,2011-02-28,306.84,208,1
15227.0,2011-05-08,251.75,208,1
15227.0,2011-11-03,342.58,161,2
15228.0,2011-02-18,904.85,751,1
15228.0,2011-06-23,348.59999999999997,268,1
15228.0,2011-08-02,970.58,486,1
15228.0,2011-10-04,1162.68,750,1
15230.0,2011-04-13,370.20000000000005,339,1
15230.0,2011-04-14,59.400000000000006,12,1
15232.0,2011-07-22,310.36,372,1
15232.0,2011-08-18,301.7,314,1
15234.0,2011-03-08,197.0,196,1
15235.0,2010-12-01,79.5,34,1
15235.0,2010-12-05,85.55000000000001,25,1
15235.0,2010-12-23,529.59,333,1
15235.0,2011-01-05,112.65,75,1
15235.0,2011-01-21,261.55,203,2
15235.0,2011-02-03,244.20000000000002,140,2
15235.0,2011-02-28,147.9,147,1
15235.0,2011-04-07,229.3,98,1
15235.0,2011-04-14,186.5,82,1
15235.0,2011-05-06,370.77,187,1
15236.0,2011-02-14,321.05,269,1
15237.0,2011-04-26,938.9200000000001,670,1
15237.0,2011-05-20,154.73,128,1
15237.0,2011-09-22,235.07,185,1
15237.0,2011-12-08,83.6,88,1
15238.0,2011-06-08,300.14,222,1
15238.0,2011-09-05,472.64,355,1
15238.0,2011-11-10,299.21000000000004,115,1
15239.0,2011-09-22,461.79,373,1
15239.0,2011-11-29,318.8,221,1
15240.0,2011-02-01,312.9,306,1
15240.0,2011-04-12,316.2,204,1
15240.0,2011-06-01,416.28000000000003,245,1
15240.0,2011-09-16,337.17,234,1
15240.0,2011-10-26,324.02,380,1
15241.0,2011-03-01,395.33,434,1
15241.0,2011-05-26,201.97,172,1
15241.0,2011-05-31,368.1,294,1
15241.0,2011-06-09,99.96,76,1
15241.0,2011-07-07,205.1,318,1
15241.0,2011-08-04,74.4,264,1
15241.0,2011-09-27,66.66,46,1
15241.0,2011-10-04,344.92,214,1
15243.0,2011-09-26,316.68,185,1
15244.0,2011-04-05,297.94,240,1
15244.0,2011-10-05,333.63,165,1
15245.0,2011-03-23,1251.48,826,1
15245.0,2011-06-05,486.24,408,1
15245.0,2011-07-28,778.12,550,1
15246.0,2010-12-16,186.0,86,1
15246.0,2011-04-15,328.15000000000003,161,1
15247.0,2011-08-09,356.0,160,1
15249.0,2011-03-28,1001.82,478,1
15249.0,2011-04-15,327.2,148,1
15249.0,2011-04-20,478.2,320,1
15249.0,2011-05-09,485.76,260,1
15249.0,2011-05-27,548.39,229,1
15249.0,2011-07-07,819.0,456,1
15249.0,2011-08-04,615.5,365,1
15249.0,2011-08-12,384.6,250,1
15249.0,2011-08-24,696.5600000000001,416,2
15249.0,2011-09-09,282.31,149,1
15249.0,2011-10-05,641.57,307,1
15249.0,2011-11-08,407.55,199,1
15251.0,2011-04-12,2846.02,1918,1
15251.0,2011-05-13,1249.7,730,1
15251.0,2011-06-14,1393.48,748,1
15251.0,2011-07-12,757.6,752,1
15251.0,2011-07-20,464.71999999999997,248,1
15251.0,2011-08-04,492.0,112,1
15251.0,2011-08-25,248.6,68,1
15251.0,2011-09-09,2243.7,1128,1
15251.0,2011-10-30,425.28999999999996,223,2
15251.0,2011-11-30,363.88,244,1
15252.0,2011-06-09,300.55,99,1
15252.0,2011-11-03,440.23,423,1
15253.0,2011-06-23,173.85,211,1
15253.0,2011-09-12,466.75,389,2
15253.0,2011-11-23,277.59999999999997,266,2
15254.0,2011-08-04,300.36,275,1
15255.0,2011-10-04,890.85,489,1
15256.0,2011-07-14,98.45,55,1
15257.0,2011-03-01,317.15,46,1
15258.0,2011-05-06,315.66,78,1
15258.0,2011-06-24,307.5,64,1
15260.0,2010-12-02,420.5,254,2
15260.0,2011-04-20,267.7,126,1
15260.0,2011-05-20,194.4,94,1
15260.0,2011-06-06,387.88,148,1
15260.0,2011-07-20,345.14,190,1
15260.0,2011-08-31,195.15,73,1
15261.0,2011-07-27,254.82,270,1
15262.0,2011-01-20,178.95000000000002,73,1
15263.0,2011-08-25,156.51,89,1
15264.0,2011-10-06,393.74,265,1
15265.0,2011-04-18,712.24,240,1
15265.0,2011-07-11,793.88,372,1
15266.0,2011-01-05,119.3,18,1
15267.0,2011-06-10,1035.76,488,1
15267.0,2011-07-07,372.0,216,1
15267.0,2011-10-12,120.0,96,1
15267.0,2011-10-28,60.0,48,1
15267.0,2011-11-17,129.6,96,1
15269.0,2011-11-16,408.8,26,1
15270.0,2011-02-02,682.7,362,2
15270.0,2011-02-11,330.8,50,1
15270.0,2011-04-15,300.25,265,1
15270.0,2011-08-14,536.54,340,1
15270.0,2011-11-24,529.2,504,2
15271.0,2010-12-09,111.75,78,1
15271.0,2011-01-06,253.1,86,1
15271.0,2011-04-14,147.6,68,1
15271.0,2011-05-03,106.66,54,1
15271.0,2011-05-19,116.5,70,1
15271.0,2011-06-12,175.09,97,1
15271.0,2011-06-30,145.75,63,1
15271.0,2011-08-02,174.10999999999999,113,1
15271.0,2011-08-15,141.78,87,1
15271.0,2011-09-06,224.28,74,1
15271.0,2011-10-13,79.5,34,1
15271.0,2011-10-24,364.14,179,1
15271.0,2011-11-03,91.59,55,1
15271.0,2011-11-13,183.14,80,1
15271.0,2011-12-02,192.07999999999998,124,1
15272.0,2011-09-14,298.96,182,1
15272.0,2011-10-13,422.98,128,1
15274.0,2011-11-21,383.99,377,1
15274.0,2011-12-05,332.58000000000004,242,1
15275.0,2011-11-02,615.14,498,1
15276.0,2011-10-04,135.31,64,1
15277.0,2011-10-24,255.89999999999998,205,1
15279.0,2010-12-20,290.51,189,1
15280.0,2011-06-20,113.12,154,1
15281.0,2011-01-10,780.42,518,1
15281.0,2011-02-25,234.15,85,1
15281.0,2011-04-07,104.4,32,1
15281.0,2011-04-21,252.23000000000002,137,1
15281.0,2011-05-22,508.11,215,1
15281.0,2011-05-26,48.1,18,1
15281.0,2011-07-17,49.550000000000004,13,1
15281.0,2011-07-26,214.82,110,1
15281.0,2011-10-12,140.37,83,1
15286.0,2011-10-21,240.55,55,1
15287.0,2011-09-30,340.98,176,1
15287.0,2011-11-17,145.71,257,1
15288.0,2010-12-09,165.65,66,1
15288.0,2011-03-20,986.75,371,1
15288.0,2011-05-23,471.6,136,1
15288.0,2011-07-07,382.36,148,1
15288.0,2011-10-27,300.15999999999997,54,1
15289.0,2011-04-04,375.45,333,1
15289.0,2011-07-25,322.53000000000003,435,1
15289.0,2011-11-10,241.8,240,1
15290.0,2010-12-15,219.6,168,1
15290.0,2011-01-13,289.5,194,1
15290.0,2011-01-14,45.0,36,1
15290.0,2011-02-18,298.73,149,1
15290.0,2011-03-07,246.29999999999998,138,1
15290.0,2011-03-29,280.85,111,1
15290.0,2011-04-20,290.4,120,1
15290.0,2011-05-20,362.19,217,1
15290.0,2011-07-04,457.3,270,1
15290.0,2011-08-03,526.22,218,1
15290.0,2011-08-25,341.1,90,1
15290.0,2011-08-28,35.400000000000006,12,1
15290.0,2011-09-21,1067.28,532,1
15290.0,2011-10-28,1510.3600000000001,711,1
15290.0,2011-11-08,435.28,246,1
15290.0,2011-12-01,1274.69,1101,1
15290.0,2011-12-05,263.02000000000004,188,2
15291.0,2010-12-01,328.8,112,1
15291.0,2010-12-17,320.1,46,1
15291.0,2011-01-12,408.29,113,1
15291.0,2011-01-18,315.0,76,1
15291.0,2011-03-07,45.0,1,1
15291.0,2011-03-10,330.6,52,1
15291.0,2011-03-17,232.4,72,1
15291.0,2011-04-01,396.0,288,1
15291.0,2011-04-06,303.4,72,1
15291.0,2011-06-12,301.42,148,1
15291.0,2011-06-20,325.26,186,1
15291.0,2011-09-06,378.75,291,1
15291.0,2011-11-04,461.15999999999997,232,1
15291.0,2011-11-07,204.0,48,1
15291.0,2011-11-14,318.12,366,1
15292.0,2011-05-22,180.94,56,1
15296.0,2011-01-17,1199.33,679,1
15296.0,2011-05-11,578.48,362,1
15296.0,2011-06-09,299.78,98,1
15296.0,2011-06-17,13.899999999999999,2,1
15296.0,2011-08-22,508.0,134,1
15296.0,2011-10-20,1073.37,491,1
15297.0,2011-10-07,230.46,96,1
15297.0,2011-11-10,149.8,76,1
15297.0,2011-11-29,261.68,120,1
15298.0,2010-12-08,397.6,286,1
15298.0,2011-01-05,305.74,400,1
15298.0,2011-01-19,169.74,117,1
15298.0,2011-03-22,365.36,168,1
15298.0,2011-06-05,538.76,354,1
15298.0,2011-07-20,990.0,360,1
15298.0,2011-09-08,591.02,435,1
15298.0,2011-10-30,476.3,234,2
15298.0,2011-11-17,301.64,170,1
15298.0,2011-11-29,351.52,158,1
15298.0,2011-12-07,312.22,434,1
15299.0,2010-12-02,1835.01,2097,3
15299.0,2011-03-21,600.0,480,1
15299.0,2011-06-28,600.0,1,1
15299.0,2011-10-03,1472.0,370,2
15300.0,2011-10-06,496.44,292,1
15301.0,2010-12-06,673.37,503,1
15301.0,2011-03-17,622.5,150,1
15301.0,2011-04-26,501.22,258,1
15301.0,2011-05-18,306.90999999999997,311,1
15301.0,2011-06-05,671.9100000000001,307,2
15301.0,2011-06-20,37.2,24,1
15301.0,2011-07-15,410.84999999999997,123,1
15301.0,2011-08-18,523.84,346,1
15301.0,2011-09-28,718.79,303,2
15301.0,2011-10-20,603.76,450,1
15303.0,2011-02-22,574.02,248,1
15304.0,2010-12-06,123.15,21,1
15304.0,2011-03-03,105.45,15,1
15304.0,2011-03-24,51.0,4,1
15304.0,2011-04-18,51.0,4,1
15304.0,2011-05-05,51.0,4,1
15304.0,2011-06-28,110.30000000000001,26,1
15304.0,2011-09-15,90.6,12,1
15304.0,2011-10-10,111.9,18,1
15306.0,2011-07-14,344.62,278,1
15306.0,2011-09-08,312.45,234,1
15306.0,2011-10-06,517.28,298,1
15307.0,2011-09-05,205.3,37,1
15308.0,2011-03-10,310.47,175,1
15311.0,2010-12-01,449.98,198,1
15311.0,2010-12-05,650.64,310,1
15311.0,2010-12-08,251.09,145,1
15311.0,2010-12-09,272.36,141,1
15311.0,2010-12-13,280.94,78,1
15311.0,2010-12-14,152.4,63,1
15311.0,2010-12-16,228.5,126,1
15311.0,2010-12-20,134.14,45,1
15311.0,2010-12-23,256.61,65,1
15311.0,2011-01-05,1145.33,591,1
15311.0,2011-01-07,141.48000000000002,70,1
15311.0,2011-01-10,434.03999999999996,365,1
15311.0,2011-01-12,342.46,193,1
15311.0,2011-01-14,416.54,507,1
15311.0,2011-01-17,394.57,145,1
15311.0,2011-01-19,577.02,541,1
15311.0,2011-01-21,387.87,197,1
15311.0,2011-01-25,1368.38,602,1
15311.0,2011-01-27,305.25,127,1
15311.0,2011-02-01,1003.23,778,1
15311.0,2011-02-03,610.16,369,1
15311.0,2011-02-08,694.27,518,1
15311.0,2011-02-11,350.82,278,1
15311.0,2011-02-15,784.74,430,1
15311.0,2011-02-18,518.2,321,1
15311.0,2011-02-23,726.83,553,1
15311.0,2011-03-01,1390.06,1003,1
15311.0,2011-03-04,935.54,579,1
15311.0,2011-03-08,896.7099999999999,565,1
15311.0,2011-03-11,826.0699999999999,627,1
15311.0,2011-03-14,2420.9500000000003,1717,1
15311.0,2011-04-04,1738.83,1062,2
15311.0,2011-04-06,703.5400000000001,517,1
15311.0,2011-04-10,862.8199999999999,460,1
15311.0,2011-04-18,1026.6100000000001,820,1
15311.0,2011-04-28,173.43,86,1
15311.0,2011-05-04,453.02,176,1
15311.0,2011-05-10,2764.29,2023,1
15311.0,2011-05-18,870.92,438,1
15311.0,2011-05-23,638.24,369,1
15311.0,2011-05-25,714.77,464,1
15311.0,2011-05-27,373.03999999999996,328,1
15311.0,2011-06-02,1541.98,845,1
15311.0,2011-06-07,2517.44,1912,1
15311.0,2011-06-13,149.2,112,1
15311.0,2011-06-17,411.48,229,1
15311.0,2011-06-21,1966.66,1226,1
15311.0,2011-06-29,856.32,480,1
15311.0,2011-07-06,683.91,380,1
15311.0,2011-07-08,454.28,270,1
15311.0,2011-07-13,152.81,113,1
15311.0,2011-07-15,472.81,286,1
15311.0,2011-07-19,750.93,505,1
15311.0,2011-07-21,460.7,260,1
15311.0,2011-07-26,1648.73,1057,1
15311.0,2011-07-28,112.56,60,1
15311.0,2011-08-02,189.94,222,1
15311.0,2011-08-08,159.92,109,1
15311.0,2011-08-10,205.32,149,1
15311.0,2011-08-15,626.0600000000001,455,1
15311.0,2011-08-18,1964.85,1154,1
15311.0,2011-08-19,138.68,49,1
15311.0,2011-09-02,300.2,164,1
15311.0,2011-09-06,724.01,483,1
15311.0,2011-09-13,679.69,361,1
15311.0,2011-09-16,257.3,136,1
15311.0,2011-09-21,597.45,279,1
15311.0,2011-09-23,157.14,59,1
15311.0,2011-09-27,626.52,380,1
15311.0,2011-10-03,607.33,279,1
15311.0,2011-10-07,291.26,160,1
15311.0,2011-10-12,1229.42,766,1
15311.0,2011-10-16,273.99,128,1
15311.0,2011-10-18,131.4,44,1
15311.0,2011-10-21,97.25,115,1
15311.0,2011-10-26,423.81,213,1
15311.0,2011-10-28,284.09000000000003,145,1
15311.0,2011-11-01,358.59000000000003,173,1
15311.0,2011-11-04,627.0,518,1
15311.0,2011-11-09,275.40999999999997,175,1
15311.0,2011-11-11,4041.18,2683,1
15311.0,2011-11-15,273.52,90,1
15311.0,2011-11-18,266.91,214,1
15311.0,2011-11-22,714.09,431,1
15311.0,2011-11-24,150.76,150,1
15311.0,2011-11-25,790.06,508,1
15311.0,2011-11-29,282.18,168,1
15311.0,2011-12-02,252.10999999999999,59,1
15311.0,2011-12-06,429.36,180,1
15311.0,2011-12-09,494.6,270,1
15312.0,2010-12-20,289.74,177,1
15312.0,2011-05-08,318.15999999999997,163,1
15312.0,2011-08-28,186.9,70,1
15312.0,2011-09-25,130.05,106,1
15313.0,2011-08-21,52.0,25,1
15314.0,2011-05-24,327.97,313,1
15315.0,2011-08-15,233.54,262,1
15315.0,2011-10-06,336.96,600,1
15316.0,2011-01-17,165.0,100,1
15318.0,2011-12-06,312.62,642,1
15319.0,2011-03-01,204.5,175,1
15320.0,2011-10-26,267.13,326,1
15321.0,2011-02-21,1159.47,545,1
15321.0,2011-09-30,1588.8400000000001,636,2
15322.0,2011-09-15,679.68,416,1
15325.0,2011-08-28,162.29,232,1
15326.0,2011-01-10,311.71,386,1
15327.0,2011-10-18,208.75,116,1
15329.0,2011-06-21,309.1,112,1
15329.0,2011-07-28,444.90000000000003,274,1
15329.0,2011-10-31,295.7,100,1
15330.0,2011-10-10,320.4,744,1
15330.0,2011-11-07,394.56,568,1
15332.0,2010-12-05,1598.06,622,3
15332.0,2010-12-08,63.0,30,1
15333.0,2011-05-15,1028.56,344,1
15334.0,2011-06-19,114.5,84,1
15334.0,2011-06-29,109.64,76,1
15334.0,2011-07-06,127.53,114,1
15335.0,2011-10-17,173.97,80,1
15339.0,2011-01-25,257.9,159,1
15339.0,2011-10-04,316.17,257,1
15341.0,2011-09-20,2020.52,812,1
15342.0,2011-08-02,406.09,283,1
15343.0,2011-09-13,364.5,84,1
15344.0,2011-09-26,308.69,91,1
15344.0,2011-11-07,151.95,15,1
15344.0,2011-12-09,103.3,10,1
15345.0,2011-10-25,393.54,81,1
15346.0,2011-01-11,252.42000000000002,144,1
15347.0,2010-12-08,201.60000000000002,130,1
15348.0,2011-09-28,158.04,84,1
15349.0,2011-06-05,366.11,250,1
15349.0,2011-07-04,107.7,77,1
15350.0,2010-12-01,115.65,51,1
15351.0,2010-12-05,274.67,129,1
15351.0,2011-09-21,601.57,213,1
15351.0,2011-10-05,141.35,45,1
15351.0,2011-10-11,103.4,44,1
15351.0,2011-10-16,269.96000000000004,101,1
15351.0,2011-11-06,253.01999999999998,79,1
15351.0,2011-11-27,316.14,142,1
15353.0,2010-12-07,311.65,131,1
15353.0,2011-03-30,465.37,212,1
15355.0,2011-10-17,126.25,21,1
15355.0,2011-11-10,150.8,24,1
15356.0,2010-12-06,150.22,80,1
15356.0,2010-12-14,215.32,121,1
15356.0,2011-02-16,254.19,116,1
15356.0,2011-04-01,212.13,122,1
15356.0,2011-05-05,369.95,225,1
15356.0,2011-06-17,405.76,269,1
15356.0,2011-07-07,370.15,272,1
15356.0,2011-08-26,301.92,180,1
15356.0,2011-09-29,336.82,194,1
15356.0,2011-11-08,150.04,94,1
15358.0,2010-12-09,624.55,476,2
15358.0,2011-01-05,653.86,717,1
15358.0,2011-01-27,490.88,420,1
15358.0,2011-02-15,649.5600000000001,374,2
15358.0,2011-03-04,1038.05,831,2
15358.0,2011-04-12,362.26,505,1
15358.0,2011-05-16,543.91,455,2
15358.0,2011-06-14,413.88,307,2
15358.0,2011-07-26,152.66,141,1
15358.0,2011-08-11,710.2,707,1
15358.0,2011-09-12,405.86,372,1
15358.0,2011-09-26,689.1899999999999,563,2
15358.0,2011-10-21,402.58,334,1
15358.0,2011-11-04,379.7,198,1
15358.0,2011-12-05,830.06,650,2
15360.0,2011-10-31,427.93,223,1
15361.0,2010-12-13,418.92,336,1
15363.0,2010-12-02,326.0,144,1
15364.0,2011-03-30,331.80000000000007,84,1
15364.0,2011-09-05,581.39,409,1
15365.0,2011-01-28,208.61,85,1
15365.0,2011-09-04,752.6700000000001,319,1
15365.0,2011-09-19,983.87,471,2
15365.0,2011-11-14,369.17,209,3
15366.0,2010-12-16,105.54,61,1
15366.0,2011-09-25,496.97,560,1
15367.0,2011-03-09,764.58,412,1
15367.0,2011-04-08,651.6,338,1
15367.0,2011-10-13,461.40999999999997,307,2
15368.0,2011-11-18,446.94000000000005,230,1
15370.0,2011-01-11,184.2,80,1
15370.0,2011-02-15,570.02,242,1
15370.0,2011-05-20,373.72,140,1
15370.0,2011-07-21,385.52,149,1
15370.0,2011-09-29,525.79,187,1
15370.0,2011-10-11,33.0,4,1
15370.0,2011-10-30,313.79999999999995,28,1
15372.0,2011-07-25,2007.3999999999999,2924,1
15373.0,2010-12-03,334.3,42,1
15373.0,2010-12-15,202.79999999999998,24,1
15373.0,2011-01-26,211.35,33,1
15373.0,2011-02-23,151.55,37,1
15373.0,2011-03-30,176.21,48,1
15373.0,2011-05-13,115.54,59,1
15373.0,2011-06-19,328.55,67,1
15373.0,2011-08-16,166.60000000000002,44,2
15373.0,2011-11-16,21.0,1,1
15373.0,2011-11-21,362.48,82,1
15373.0,2011-12-01,345.53000000000003,63,1
15374.0,2011-08-03,168.0,126,1
15376.0,2011-05-01,654.17,375,1
15376.0,2011-08-14,334.85,162,1
15376.0,2011-10-30,244.34,82,1
15379.0,2010-12-16,1491.46,768,1
15379.0,2011-01-06,660.15,569,1
15379.0,2011-01-20,530.48,351,1
15379.0,2011-03-09,371.84000000000003,188,1
15379.0,2011-05-15,209.18,100,1
15379.0,2011-06-06,309.38,291,1
15379.0,2011-06-23,130.8,38,1
15380.0,2010-12-09,230.10000000000002,78,1
15380.0,2011-07-21,352.46000000000004,138,1
15380.0,2011-09-14,422.00000000000006,56,1
15380.0,2011-10-24,300.40000000000003,50,1
15380.0,2011-12-01,385.30000000000007,54,1
15381.0,2011-03-16,282.29999999999995,162,1
15381.0,2011-05-10,314.55,9,1
15382.0,2011-02-17,1019.42,910,1
15382.0,2011-05-13,568.6,264,1
15382.0,2011-06-08,539.1,454,2
15382.0,2011-09-16,2582.78,1677,1
15382.0,2011-11-25,1245.81,707,1
15384.0,2010-12-15,303.57,248,1
15384.0,2011-06-23,338.84,348,1
15385.0,2011-10-30,316.88,161,1
15386.0,2011-06-06,394.14,446,1
15388.0,2011-03-14,140.54,88,1
15389.0,2011-06-20,500.0,400,1
15392.0,2010-12-14,338.98,402,1
15392.0,2011-09-12,326.48,314,1
15392.0,2011-11-09,565.66,354,1
15392.0,2011-12-05,304.40999999999997,207,1
15393.0,2011-03-03,124.10000000000001,94,1
15393.0,2011-11-23,107.76,56,1
15394.0,2010-12-16,587.66,242,1
15394.0,2011-05-19,848.78,304,1
15394.0,2011-09-22,417.7,226,1
15394.0,2011-11-30,329.4,138,1
15395.0,2011-01-18,107.45,17,1
15396.0,2011-08-19,288.18,122,1
15397.0,2011-02-23,94.0,20,1
15398.0,2011-09-22,634.85,375,1
15398.0,2011-11-23,710.6800000000001,394,1
15399.0,2011-09-21,305.17,139,1
15399.0,2011-11-17,243.96,284,1
15399.0,2011-12-08,266.64,188,1
15400.0,2011-03-06,346.1,190,1
15400.0,2011-06-08,112.7,46,1
15400.0,2011-08-03,85.2,72,1
15400.0,2011-08-18,67.2,32,1
15400.0,2011-09-08,105.0,50,1
15402.0,2011-05-27,440.99,431,1
15402.0,2011-07-14,185.78,263,1
15405.0,2011-06-03,349.1,193,1
15406.0,2011-02-11,252.29,130,1
15406.0,2011-11-08,258.42,124,1
15407.0,2011-02-07,165.0,132,1
15407.0,2011-05-01,164.86,77,1
15407.0,2011-06-09,410.87,120,1
15407.0,2011-11-06,315.71,229,1
15408.0,2011-03-20,267.18,106,1
15410.0,2011-03-23,382.6,104,1
15410.0,2011-04-17,456.20000000000005,164,1
15410.0,2011-05-18,152.17,57,1
15410.0,2011-05-20,809.9200000000001,240,1
15410.0,2011-06-20,561.0400000000001,226,1
15410.0,2011-08-02,340.74,146,1
15410.0,2011-09-01,386.74,112,1
15410.0,2011-09-16,361.43,151,1
15411.0,2011-06-10,156.4,48,1
15411.0,2011-08-07,225.81,107,1
15411.0,2011-09-30,609.05,251,1
15411.0,2011-11-13,367.62,124,1
15412.0,2011-06-21,190.53,108,1
15414.0,2011-04-11,36.2,12,1
15414.0,2011-11-02,385.3,238,1
15414.0,2011-11-30,353.40000000000003,193,1
15415.0,2011-01-30,572.8100000000001,575,1
15416.0,2011-03-02,1375.24,786,1
15416.0,2011-04-14,899.19,522,1
15416.0,2011-07-07,869.9,390,1
15416.0,2011-10-06,839.99,392,1
15417.0,2011-09-15,508.8,284,1
15419.0,2011-11-15,135.86,230,1
15421.0,2011-02-02,295.06,174,1
15421.0,2011-05-08,444.3,205,2
15421.0,2011-10-12,211.0,121,1
15422.0,2011-01-20,97.7,38,2
15423.0,2011-11-01,43.5,101,1
15424.0,2011-03-30,383.34,554,2
15426.0,2010-12-05,411.42,159,1
15426.0,2011-03-27,251.56,106,1
15426.0,2011-11-06,338.25,183,2
15426.0,2011-11-20,446.15999999999997,226,1
15427.0,2011-10-23,371.03,302,1
15427.0,2011-11-06,1112.11,711,2
15428.0,2011-11-24,93.78,102,1
15429.0,2011-09-25,243.06,309,1
15429.0,2011-11-13,154.29,71,1
15432.0,2011-11-16,171.19,65,1
15433.0,2011-03-17,372.64,416,1
15433.0,2011-05-10,160.66,118,1
15434.0,2011-05-23,306.96,199,1
15434.0,2011-08-24,280.32,280,2
15434.0,2011-11-08,303.3,122,1
15434.0,2011-12-01,150.9,46,1
15435.0,2011-11-17,149.29,54,1
15436.0,2011-04-19,489.05,251,1
15436.0,2011-10-23,370.27,227,1
15436.0,2011-11-27,263.21,135,1
15437.0,2011-03-22,200.16,79,1
15438.0,2011-07-31,156.57999999999998,59,1
15440.0,2011-05-15,125.8,78,1
15440.0,2011-07-26,111.86,47,1
15440.0,2011-10-16,146.02,72,1
15442.0,2011-04-05,594.0,120,1
15443.0,2011-01-23,437.71,182,1
15443.0,2011-08-22,247.09,165,1
15443.0,2011-09-27,369.54,194,1
15443.0,2011-10-25,622.6899999999999,295,1
15443.0,2011-11-17,492.51,209,1
15443.0,2011-11-27,687.86,437,1
15443.0,2011-12-08,379.51,181,1
15444.0,2011-10-30,342.9,192,1
15444.0,2011-11-30,1075.36,572,1
15445.0,2011-03-20,113.5,58,1
15447.0,2011-01-13,155.17,85,1
15448.0,2011-01-31,494.64,232,1
15449.0,2011-03-23,345.92,248,1
15449.0,2011-06-07,301.78,268,1
15449.0,2011-11-13,326.82,296,1
15450.0,2011-11-09,429.84,376,1
15452.0,2011-03-20,247.25,137,1
15452.0,2011-09-29,166.07999999999998,86,1
15452.0,2011-11-10,125.4,60,1
15453.0,2011-06-05,197.09,97,1
15453.0,2011-06-23,147.94,86,1
15453.0,2011-07-31,139.98,82,1
15453.0,2011-09-08,227.79,97,1
15453.0,2011-10-14,189.85999999999999,146,1
15453.0,2011-11-04,350.43,270,1
15453.0,2011-12-08,135.28,67,1
15454.0,2010-12-12,179.1,86,1
15456.0,2010-12-15,243.22,434,1
15456.0,2011-03-01,204.0,226,2
15457.0,2011-03-22,237.07,132,1
15458.0,2011-11-14,161.64,156,1
15460.0,2010-12-20,216.76,109,1
15462.0,2011-06-05,105.0,76,1
15462.0,2011-07-19,64.8,48,1
15462.0,2011-09-06,64.8,48,1
15463.0,2011-11-10,126.14,106,1
15464.0,2011-01-05,1048.85,350,1
15465.0,2010-12-05,535.75,125,1
15465.0,2010-12-15,332.1,38,1
15465.0,2011-01-09,390.29999999999995,72,1
15465.0,2011-01-23,394.04999999999995,45,1
